id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
396493,Creep 2,6.294,704,Released,2017-10-14,0,80,False,/DgR4K8Dw2j2S8ad7pViHMI7qtC.jpg,0,,tt3654796,en,Creep 2,"After finding an ad online for “video work,” Sara, a video artist whose primary focus is creating intimacy with lonely men, thinks she may have found the subject of her dreams. She drives to a remote house in the forest and meets a man claiming to be a serial killer. Unable to resist the chance to create a truly shocking piece of art, she agrees to spend the day with him. However, as the day goes on, she discovers she may have dug herself into a hole from which she can’t escape.",10.623,/yaOfXrOCjOhCAxvAtXLicDHg6YV.jpg,"oh my god, this is going to be a good day.","Horror, Thriller","Duplass Brothers Productions, Blumhouse Productions",United States of America,English,"suicide attempt, stalker, sequel, murder, serial killer, stabbing, fake documentary, found footage, remote location, videography"
23830,Last Night,6.122,704,Released,2010-11-05,7644937,93,False,/fKZfMHSs8ozgaEaG6XmgSU5fVun.jpg,7000000,http://www.lastnightmovie.com/,tt1294688,en,Last Night,"The story follows a married couple, apart for a night while the husband takes a business trip with a colleague to whom he's attracted. While he's resisting temptation, his wife encounters her past love.",13.031,/aninK9Vh1hBnkdWtEGahulF3Fqe.jpg,Temptation can lead anywhere.,"Drama, Romance","Gaumont, Nick Wechsler Productions, Star Entertainment, Westbourne Films","United States of America, France",English,"infidelity, new york city, ex-girlfriend, loyalty, marriage, business, writer, trust, attraction, boyfriend, temptation, woman director"
1939,Laura,7.653,704,Released,1944-10-11,2000000,88,False,/9r20ZZDnUymGFlVPHKV2euTPTxk.jpg,1020000,,tt0037008,en,Laura,A police detective falls in love with the woman whose murder he's investigating.,14.557,/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg,The story of a love that became the most fearful thing that ever happened to a woman!,"Drama, Mystery",20th Century Fox,United States of America,English,"jealousy, obsession, advertising expert, shotgun, detective, investigation, mistaken identity, romance, film noir, murder, whodunit, black and white, investigator, intrigue, portrait, police investigation, murder mystery, murder suspect, 1940s, other woman, suspense"
762968,Do Revenge,6.376,704,Released,2022-09-14,0,118,False,/djNoBEjH9J6aCZSl0snB4fhOPxs.jpg,0,https://www.netflix.com/title/81127150/,tt13327038,en,Do Revenge,A dethroned queen bee at a posh private high school strikes a secret deal with an unassuming new student to enact revenge on one another’s enemies.,17.352,/akIjKJDHcVN4bzifcEarKVPNpoa.jpg,I'll do yours if you do mine,Comedy,Likely Story,United States of America,English,"high school, friendship, female friendship, female protagonist, campy, teen comedy, lgbt, lgbt teen, teen drama, satirical, generation z, gay theme, lesbian, teen romance, sapphic, amused"
590995,The Craft: Legacy,6.193,703,Released,2020-10-28,2300000,94,False,/lIE7kfdLBRd0KENNtOaIqPPWNqh.jpg,18000000,https://www.sonypictures.com/movies/blumhousesthecraftlegacy,tt4685762,en,The Craft: Legacy,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,23.708,/lhMIra0pqWNuD6CIXoTmGwZ0EBS.jpg,Let the ritual begin,"Horror, Drama, Fantasy","Blumhouse Productions, Red Wagon Entertainment, Columbia Pictures",United States of America,English,"witch, magic, black magic, teen witch, woman director, karma, love spell"
577,To Die For,6.579,703,Released,1995-09-22,21284514,106,False,/hkQonhCuDyjRmhFsFrCK0XnW7kk.jpg,20000000,,tt0114681,en,To Die For,"Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",14.447,/aedhsShrlJVhLlwhtlmFJgR4Szs.jpg,All she wanted was a little attention,"Drama, Comedy, Crime","The Rank Organisation, Columbia Pictures","Canada, United Kingdom, United States of America",English,"adultery, based on novel or book, winter, obsession, new hampshire, mockumentary, narcissistic personality disorder"
44874,Barbie: A Fashion Fairytale,7.181,703,Released,2010-09-14,0,79,False,/wWWXd27yF8sK9bLgAD4zxiGcYJW.jpg,0,http://www.barbie.com/fashion-fairytale/,tt1725929,en,Barbie: A Fashion Fairytale,"Join Barbie in a colourful, modern-day fairytale filled with fashion, friends and fun! Barbie and her dog Sequin jet off to visit her Aunt's amazing fashion house in Paris, and much to her surprise it's about to be shut down forever. After she discovers three enchanting Flairies with sparkle-magic powers, Barbie comes up with a brilliant idea to save the business. She even inspires Alice, a shy fashion designer, and together they create a dazzling runway fashion show. Barbie shows that magic happens when you believe in yourself.",24.323,/bFnf8f8DXdCANQ7Y62djgubhh4P.jpg,Discover your inner sparkle!,"Family, Animation","Mattel, Evolution Films",United States of America,English,"magic, based on toy, fashion"
980489,Gran Turismo,8.068,702,Released,2023-08-09,114800000,135,False,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,60000000,https://www.granturismo.movie,tt4495098,en,Gran Turismo,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,2680.593,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,From gamer to racer.,"Action, Drama, Adventure","PlayStation Productions, 2.0 Entertainment, Columbia Pictures",United States of America,"English, German, Japanese","based on true story, racing, based on video game, duringcreditsstinger, exhilarated, joyful"
760868,Black Crab,6.251,702,Released,2022-03-18,0,109,False,/t7I942V5U1Ggn6OevN75u3sNYH9.jpg,0,https://www.netflix.com/title/80220426,tt6708668,sv,Svart krabba,"To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.",25.984,/mcIYHZYwUbvhvUt8Lb5nENJ7AlX.jpg,Hope burns brightest in the cold.,"Action, Thriller",Indio,Sweden,"Danish, Swedish","research, mission, civil war, based on novel or book, military, post apocalypse, ice"
38363,Fair Game,6.467,702,Released,2010-05-20,25806953,108,False,/2PmX0FeigeZa2UBK7UYeQYS5ZL4.jpg,22000000,,tt0977855,en,Fair Game,"Wife and mother Valerie Plame has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson, writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.",12.832,/tX2cafjaDnEOi50xnUIloAc2fp2.jpg,Wife. Mother. Spy.,"Drama, Thriller","River Road Entertainment, Participant, Fair Game Productions, Dillywood, Hypnotic, Weed Road Pictures, Zucker Productions, Imagenation Abu Dhabi FZ","United States of America, United Arab Emirates",English,"cia, politician, iraq, nuclear scientist, duringcreditsstinger"
475215,Mirai,7.187,702,Released,2018-06-16,27526961,98,False,/r2FXILO1vUKXGS9xnPva4kkjdHo.jpg,0,,tt6900448,ja,未来のミライ,"Unhappy after his new baby sister displaces him, four-year-old Kun begins meeting people and pets from his family's history in their unique house in order to help him become the big brother he was meant to be.",18.372,/b9XvI4Nehzi0nXyNVD6DtT39P6l.jpg,I have met the future.,"Animation, Family, Fantasy, Adventure, Drama","Studio Chizu, D.N. Dream Partners, NTT Docomo, Nippon Television Network Corporation, KADOKAWA",Japan,Japanese,"time travel, family relationships, train, adult animation, railway station, anime"
6933,One Missed Call,5.42,702,Released,2008-01-04,45847751,87,False,/t3pSR0WtmGpogFIj8JqBUXQrJbn.jpg,20000000,http://onemissedcallmovie.warnerbros.com/,tt0479968,en,One Missed Call,"Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.",11.576,/9pIvQaQV0sMHx7d3Ys9qTK9YqTZ.jpg,What will it sound like when you die?,"Horror, Mystery, Thriller","Intermedia Films, Alcon Entertainment, KADOKAWA, Equity Pictures Medienfonds GmbH & Co. KG IV, Warner Bros. Pictures","Germany, Japan, United Kingdom, United States of America",English,"dying and death, friendship, police, candy, loss of loved one, answering machine, delusion, victim, sms, asthma, remake, cowardliness, train"
17134,12 Rounds,5.887,701,Released,2009-03-19,17280326,108,False,/c2EpOiIhpMtGCnG6HyHgbpyryPd.jpg,22000000,,tt1160368,en,12 Rounds,"When New Orleans Police Detective Danny Fisher stops a brilliant thief from getting away with a multimillion-dollar heist, the thief's girlfriend is accidentally killed. After escaping from prison, the criminal mastermind enacts his revenge, taunting Danny with 12 rounds of near-impossible puzzles and tasks that he must somehow complete to save the life of the woman he loves.",22.703,/7k7qhrO57sVoBLrNo5HYoTp24sT.jpg,Can you survive 12 rounds for the one you love?,"Action, Thriller, Crime","The Mark Gordon Company, Midnight Sun Pictures, Fox Atomic, WWE Studios",United States of America,English,"police, cop, revenge, cat and mouse, family"
87499,The East,6.539,701,Released,2013-05-31,2401510,116,False,/kq99sRIMHlgIPHV8U4SHdWBZMRx.jpg,6500000,http://www.theeastmovie.com/,tt1869716,en,The East,An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,22.079,/nGoFIX5WmthZZ3eLBd0QwDSkWNy.jpg,"Spy on us, we'll spy on you.","Drama, Thriller",Scott Free Productions,"United Kingdom, United States of America",English,"secret organization, murder, eco terrorism, environmentalism"
33320,Millennium Actress,7.839,701,Released,2002-09-14,37641,87,False,/xVfH2wJ97PgrbvFv6TogKMoqNqT.jpg,0,,tt0291350,ja,千年女優,"Documentary filmmaker Genya Tachibana has tracked down the legendary actress Chiyoko Fujiwara, who mysteriously vanished at the height of her career. When he presents her with a key she had lost and thought was gone forever, the filmmaker could not have imagined that it would not only unlock the long-held secrets of Chiyoko’s life... but also his own.",21.544,/p44UXOFBCY5xbpCKEsWpi4filCD.jpg,,"Animation, Drama, Romance",Madhouse,Japan,Japanese,"japan, china, key, surreal, earthquake, second sino-japanese war (1937-45), historical, recluse, adult animation, movie star, story within the story, edo period, sengoku period, shouwa period, accident, anime, meiji period, recollection, movie studio, actress"
338964,Bad Santa 2,5.351,700,Released,2016-11-23,24079268,92,False,/bZVGqBE9ejZAvhKYLAg4SpstdAD.jpg,26000000,http://www.badsanta2.com/,tt1798603,en,Bad Santa 2,"Fueled by cheap whiskey, greed and hatred, Willie Soke teams up with his angry little sidekick, Marcus, to knock off a Chicago charity on Christmas Eve. Along for the ride is chubby and cheery Thurman Merman, a 250-pound ray of sunshine who brings out Willie's sliver of humanity. Issues arise when the pair are joined by Willie's horror story of a mother, who raises the bar for the gang's ambitions, while somehow lowering the standards of criminal behavior.",13.003,/xmsEwpA2fSq6IO3sfKrLuIPLHSc.jpg,Giving the holidays another shot.,"Comedy, Crime, Drama, Mystery","Ingenious Media, Broad Green Pictures, Miramax",United States of America,English,"elves, holiday, santa claus, villain, shopping mall, mad, masturbation, pervert, mall santa, christmas, anti christmas"
68179,Escape from Planet Earth,5.738,700,Released,2013-02-14,74597643,89,False,/dlReM2zDrOfkvrJj9R96XmhNdS4.jpg,40000000,http://www.escapeearthmovie.com/,tt0765446,en,Escape from Planet Earth,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,22.704,/tkkLIeompowyXFZFe3sBmhm3wwA.jpg,Earth's greatest secrets are about to break out!,"Animation, Comedy, Adventure, Family, Science Fiction","Rainmaker Studios, Mainframe Entertainment, The Weinstein Company","Canada, United States of America",English,"rescue, spacecraft, escape, alien, planet, astronaut"
800937,Senior Year,5.944,700,Released,2022-05-11,0,112,False,/3FJ53wbpjSAGY98KYiHJ4DQccDr.jpg,0,https://www.netflix.com/title/80217525,tt5315212,en,Senior Year,A thirty-seven-year-old woman wakes up from a twenty-year coma and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen.,22.094,/6UqbcDQhCYpxboK58Z0eVfdeHcT.jpg,High school has changed. But she hasn’t.,Comedy,"Paramount Players, Broken Road Productions",United States of America,English,"high school, coma, cheerleader, prom, school, duringcreditsstinger, 1990s, time jump"
1439,Anna and the King,6.748,700,Released,1999-12-16,113996937,148,False,/jRJ0CSlpzO4Y0pTiXAcwdTS38gu.jpg,75000000,,tt0166485,en,Anna and the King,The story of the romance between the King of Siam (now Thailand) and the widowed British school teacher Anna Leonowens during the 1860s. Anna teaches the children and becomes romanced by the King. She convinces him that a man can be loved by just one woman.,14.761,/PIlOkljucv7HnvATbn4JwrAvSn.jpg,,"Drama, Romance, History","Fox 2000 Pictures, Lawrence Bender Productions",United States of America,"Mandarin, Spanish, English, Thai","daughter, death penalty, east india company, civil war, parent child relationship, traitor, thailand, palace, burma, based on true story, teacher, royalty, battle, denunciation, 19th century, siam, victorian era"
